"x"	"y"	"k"	"size"	"name"	"p"
9	0.0694904031242068	25	0.00667828106852497	"25_9"	"8.0915e-03, 0.0000e+00, 2.1339e-03, 0.0000e+00, 1.4591e-02, 1.4771e-02, 4.3584e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.5891e-03, 5.7748e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.9561e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0217e-04, 7.6905e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0494e-02, 3.1403e-02, 6.9182e-03, 2.5139e-02, 1.0141e-02, 1.3383e-01, 0.0000e+00, 6.1390e-02, 4.2283e-02, 3.1461e-02, 2.0301e-02, 2.1412e-03, 0.0000e+00, 0.0000e+00, 7.9699e-03, 0.0000e+00, 0.0000e+00, 2.1651e-02, 0.0000e+00, 0.0000e+00, 1.5990e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.3226e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.8811e-03, 0.0000e+00, 0.0000e+00"
10	0.023163467708069	25	0.00516452901597981	"25_10"	"0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.02081707, 0.05902532, 0.02104618, 0.03276167, 0.02580506, 0.16340515, 0.10662412, 0.01582216, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00574330, 0.00000000, 0.00149168, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00207457, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00014342, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00275356, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00027935, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000"
11	0.260511195174803	25	0.00702934138331531	"25_11"	"0.0000e+00, 5.6483e-02, 1.4693e-02, 0.0000e+00, 0.0000e+00, 8.9881e-03, 0.0000e+00, 0.0000e+00, 2.1252e-01, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.7558e-04, 1.6898e-04, 0.0000e+00, 1.4780e-03, 4.5249e-02, 4.4626e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.2998e-02, 0.0000e+00, 3.0190e-03, 0.0000e+00, 0.0000e+00, 2.1543e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.0241e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.5852e-03, 0.0000e+00, 5.7627e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1913e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
12	0.589397848593111	25	0.483216062918018	"25_12"	"0.49168, 0.50687, 0.49537, 0.45910, 0.45481, 0.44928, 0.41093, 0.40726, 0.52144, 0.44852, 0.45866, 0.39793, 0.40032, 0.43862, 0.47634, 0.47329, 0.47820, 0.48993, 0.35433, 0.40935, 0.35435, 0.42407, 0.43988, 0.39545, 0.50137, 0.45206, 0.47750, 0.52458, 0.46500, 0.60562, 0.46532, 0.48800, 0.49156, 0.52376, 0.40397, 0.46077, 0.39224, 0.40784, 0.48005, 0.44515, 0.41224, 0.48476, 0.44385, 0.43394, 0.43326, 0.46137, 0.44314, 0.46684, 0.45250, 0.42390, 0.53998, 0.50807, 0.49716, 0.54652, 0.44844, 0.55931, 0.42826, 0.55705, 0.53021, 0.45286, 0.59742, 0.48175, 0.54213, 0.49922, 0.47391, 0.51885, 0.52481, 0.52578, 0.56958, 0.49200, 0.54625, 0.50492, 0.56640"
13	0.0926538708322758	25	0.00273213785093516	"25_13"	"0.0000e+00, 0.0000e+00, 9.0233e-03, 0.0000e+00, 0.0000e+00, 4.3997e-04, 0.0000e+00, 2.6940e-04, 9.9555e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.0211e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.0804e-03, 2.4650e-02, 1.0325e-01, 2.0968e-02, 2.1174e-02, 1.5749e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
14	0.55336560664383	25	0.00435164604109095	"25_14"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 4.9070e-05, 0.0000e+00, 3.3312e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1265e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0556e-02, 0.0000e+00, 3.2690e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.5886e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.9247e-03, 6.8855e-03, 7.3437e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.4195e-03, 3.1632e-05, 6.2755e-04, 1.8963e-01, 8.1427e-02, 1.9862e-02, 1.6251e-02, 0.0000e+00, 1.0912e-02, 1.9599e-03, 0.0000e+00, 4.5896e-03, 0.0000e+00, 3.5175e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3189e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.4281e-03, 0.0000e+00, 0.0000e+00"
15	0.0463269354161379	25	0.00365140273939685	"25_15"	"0.0000e+00, 0.0000e+00, 1.8290e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.7349e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.5821e-04, 0.0000e+00, 6.7939e-05, 5.6325e-05, 3.9890e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.1939e-02, 9.8231e-03, 3.4849e-03, 0.0000e+00, 0.0000e+00, 1.4426e-01, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.5371e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2227e-03, 0.0000e+00, 1.0647e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.6858e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.4638e-05, 0.0000e+00"
16	0.61256131630118	25	0.0585463474708639	"25_16"	"0.00000000, 0.00032092, 0.00000000, 0.02193434, 0.01869285, 0.01904463, 0.05342133, 0.02902748, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00065053, 0.01105363, 0.00000000, 0.00745982, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00924214, 0.00000000, 0.00000000, 0.01075779, 0.00000000, 0.00885170, 0.01973961, 0.00000000, 0.00000000, 0.02756786, 0.00000000, 0.00000000, 0.02736226, 0.00000000, 0.02896264, 0.05535586, 0.00015816, 0.04838406, 0.00149091, 0.06840316, 0.06205280, 0.07634005, 0.12922683, 0.14547192, 0.19568058, 0.19701563, 0.26136635, 0.20994879, 0.25793761, 0.14662905, 0.17772011, 0.29090816, 0.16903139, 0.17945905, 0.05787022, 0.18560079, 0.12019167, 0.06940253, 0.09496793, 0.05542209, 0.07832110, 0.09306224, 0.09672732, 0.00000000, 0.01421732"
17	0.723921185144808	25	0.00766638131282791	"25_17"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.6896e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.2019e-04, 7.4377e-05, 1.6763e-04, 6.5053e-05, 0.0000e+00, 6.6408e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.2690e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.1872e-02, 6.9599e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.7627e-05, 0.0000e+00, 0.0000e+00, 1.8849e-04, 0.0000e+00, 0.0000e+00, 8.3468e-03, 0.0000e+00, 0.0000e+00, 3.9341e-03, 1.5222e-01, 2.8226e-02, 1.8765e-02, 1.0638e-01, 0.0000e+00, 9.7837e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
18	0.291835400997621	25	0.012118777283832	"25_18"	"0.0000e+00, 1.9255e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.2595e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.6325e-05, 9.0455e-03, 0.0000e+00, 1.5303e-02, 2.8561e-02, 9.5549e-03, 1.1124e-02, 2.5864e-02, 2.4162e-02, 3.2146e-02, 0.0000e+00, 0.0000e+00, 4.7975e-02, 4.9461e-02, 1.2581e-01, 0.0000e+00, 1.5315e-01, 1.2582e-01, 9.0852e-02, 4.5497e-02, 6.5219e-02, 7.0552e-02, 0.0000e+00, 1.6444e-02, 2.8185e-02, 1.4802e-02, 9.5821e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1525e-04, 1.0486e-03, 0.0000e+00, 7.5395e-04, 0.0000e+00, 1.1798e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3422e-03, 0.0000e+00, 3.2039e-05, 8.6686e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.9276e-05, 0.0000e+00"
19	0.700757717436739	25	0.0349802505106332	"25_19"	"1.3937e-01, 0.0000e+00, 0.0000e+00, 1.3053e-01, 0.0000e+00, 3.7712e-03, 0.0000e+00, 0.0000e+00, 4.2377e-02, 0.0000e+00, 0.0000e+00, 1.4290e-01, 0.0000e+00, 0.0000e+00, 5.6325e-05, 0.0000e+00, 8.4503e-02, 1.7175e-02, 0.0000e+00, 1.8050e-01, 1.4962e-03, 0.0000e+00, 0.0000e+00, 2.0611e-02, 9.6499e-02, 0.0000e+00, 1.2599e-02, 6.1785e-02, 0.0000e+00, 9.4554e-05, 1.7591e-02, 2.8793e-02, 0.0000e+00, 7.2052e-02, 1.9980e-02, 1.4721e-03, 1.6201e-01, 3.1437e-03, 2.6190e-02, 2.8686e-04, 0.0000e+00, 9.2463e-02, 0.0000e+00, 0.0000e+00, 1.0344e-01, 3.5143e-02, 1.5483e-02, 0.0000e+00, 1.4495e-02, 1.1888e-01, 1.1347e-02, 0.0000e+00, 7.5667e-02, 1.5867e-02, 2.3043e-02, 1.3930e-02, 1.3700e-02, 4.4396e-02, 0.0000e+00, 2.4272e-02, 4.5945e-02, 9.4452e-03, 6.6556e-05, 0.0000e+00, 0.0000e+00, 6.6330e-02, 0.0000e+00, 0.0000e+00, 4.0283e-02, 0.0000e+00, 0.0000e+00, 7.9564e-02, 2.2051e-02"
20	0.908274493490185	25	0.0119078907845729	"25_20"	"0.0000e+00, 7.5738e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.2263e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3707e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7133e-03, 0.0000e+00, 3.7604e-01, 7.3691e-03, 3.8180e-02, 4.2526e-02, 1.5601e-01, 2.9699e-02, 2.0282e-02, 0.0000e+00, 1.8137e-04, 1.9949e-03, 0.0000e+00, 1.4421e-01, 1.4322e-02, 4.6092e-02, 3.4839e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.2034e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4410e-02, 0.0000e+00, 0.0000e+00, 4.6283e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.4019e-02, 0.0000e+00, 7.7537e-03, 1.2737e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7705e-05, 0.0000e+00, 0.0000e+00, 3.4638e-05, 0.0000e+00"
21	0.235272303026106	25	0.012698871600785	"25_21"	"9.9079e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.3879e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.4377e-05, 0.0000e+00, 2.6021e-04, 0.0000e+00, 3.2693e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.7763e-05, 0.0000e+00, 5.9428e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.3998e-04, 0.0000e+00, 3.3634e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0647e-04, 0.0000e+00, 2.5920e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4116e-02, 0.0000e+00, 5.6581e-02, 2.9065e-02, 1.9579e-02, 1.3486e-01, 4.4659e-02, 9.4930e-02, 9.0210e-02, 1.7847e-01, 3.7987e-02, 0.0000e+00, 9.0317e-03, 2.7252e-02, 0.0000e+00, 0.0000e+00, 2.4179e-05"
22	0.408363496481236	25	0.00693359766109976	"25_22"	"0.0000e+00, 0.0000e+00, 8.4746e-03, 0.0000e+00, 0.0000e+00, 6.2854e-05, 1.5192e-02, 4.2632e-02, 1.0752e-02, 1.0644e-01, 1.1565e-01, 1.0261e-01, 6.6227e-02, 0.0000e+00, 1.8813e-02, 6.5172e-03, 0.0000e+00, 5.5598e-03, 2.3057e-02, 0.0000e+00, 1.2685e-02, 3.2671e-04, 8.3776e-03, 1.5381e-04, 0.0000e+00, 3.0866e-04, 1.1774e-02, 2.1903e-03, 0.0000e+00, 9.4554e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.7268e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0065e-02, 2.8468e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.6283e-05, 0.0000e+00, 0.0000e+00, 9.3825e-03, 2.7930e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.8668e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3838e-04, 3.4638e-05, 0.0000e+00"
23	0.635724784009249	25	0.199769589290721	"25_23"	"0.175990, 0.221438, 0.254908, 0.202414, 0.321342, 0.273162, 0.364236, 0.400256, 0.170837, 0.374396, 0.383030, 0.336985, 0.450817, 0.291460, 0.315872, 0.361593, 0.229124, 0.300561, 0.475270, 0.307476, 0.468124, 0.408113, 0.345934, 0.429978, 0.208273, 0.335082, 0.333517, 0.163648, 0.369975, 0.000000, 0.333452, 0.283974, 0.288331, 0.162956, 0.358193, 0.256420, 0.213440, 0.308567, 0.268275, 0.315892, 0.257493, 0.145615, 0.234631, 0.246806, 0.171570, 0.223910, 0.215322, 0.202847, 0.280471, 0.185524, 0.138199, 0.120782, 0.094190, 0.086421, 0.171009, 0.054804, 0.228548, 0.068936, 0.087178, 0.159604, 0.018378, 0.114440, 0.066389, 0.114014, 0.144942, 0.060981, 0.095757, 0.078161, 0.046128, 0.124656, 0.073480, 0.056460, 0.000000"
24	0.385200028773167	25	0.0045562747807281	"25_24"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.7349e-05, 3.3185e-03, 1.9051e-02, 2.2902e-03, 0.0000e+00, 8.2700e-03, 0.0000e+00, 2.8726e-03, 1.5226e-02, 1.4296e-01, 8.2407e-02, 1.3760e-02, 9.1359e-03, 6.8957e-03, 1.6172e-02, 0.0000e+00, 1.6919e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4383e-03, 3.0211e-05, 5.9999e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.7372e-05, 4.2587e-04, 0.0000e+00, 1.1270e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.4869e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.2680e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0391e-04, 0.0000e+00"
25	0.821411489584926	25	0.00465139272698146	"25_25"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.8491e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3447e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.5048e-05, 0.0000e+00, 0.0000e+00, 7.5462e-03, 3.6482e-03, 5.1083e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.4802e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0905e-03, 3.3634e-05, 0.0000e+00, 0.0000e+00, 5.1635e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8802e-03, 2.1089e-01, 1.5626e-02, 0.0000e+00, 0.0000e+00, 1.2953e-03, 4.7798e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.0953e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.2164e-04, 4.3415e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00"
